emp_id,name,age,department,salary
8283,Vaidehi Patel,51,Support,190841.05
8284,Rina Desai,26,Engineering,106786.09
8285,Kriti Khatri,54,HR,53646.65
8286,Kavish Khatri,28,Sales,30374.73
8287,Agnijeet Jain,21,Engineering,38854.15
8288,Rohit Paraswar,23,HR,174229.3
8289,Amit Kamble,29,Sales,110920.28
8290,Akanksha Sharma,24,Support,163528.96
8291,Kavish Raina,27,Sales,73414.67
8292,Agnijeet Sharma,21,Support,86543.18
8293,Sanjay Khatri,64,Finance,43266.68
8294,Akanksha Raina,37,Engineering,90988.07
8295,Akanksha Raina,35,Engineering,176943.73
8296,Vaidehi Khatri,42,HR,145210.94
8297,Akanksha Jain,58,Finance,198074.83
8298,Kriti Desai,61,Sales,190481.27
8299,Kavish Patel,58,HR,168782.89
8300,Kriti Jain,31,Sales,115318.6
8301,Rohit Desai,31,Support,67494.91
8302,Kriti Khatri,31,Finance,110462.35
8303,Amit Raina,49,HR,47690.1
8304,Akanksha Raina,20,Support,49491.25
8305,Kavish Jain,35,Marketing,196239.04
8306,Tara Sharma,18,Sales,158117.02
8307,Rina Patel,23,HR,172315.82
8308,Sanjay Khatri,26,HR,78169.84
8309,Sanjay Desai,65,HR,98723.99
8310,Kavish Jain,44,Engineering,139422.84
8311,Amit Desai,34,Engineering,197486.72
8312,Kriti Desai,63,Finance,186488.71
8313,Tara Khatri,41,Sales,163525.39
8314,Amit Kamble,63,HR,83004.85
8315,Vaidehi Raina,23,Engineering,140810.75
8316,Vaidehi Paraswar,51,Finance,174147.39
8317,Rina Khatri,27,Marketing,94329.0
8318,Akanksha Raina,51,HR,178633.47
8319,Tara Desai,28,Engineering,134896.92
8320,Agnijeet Raina,18,Finance,81876.89
8321,Amit Jain,30,HR,27482.74
8322,Kriti Desai,49,Support,51978.07
8323,Kavish Jain,18,Engineering,32692.85
8324,Sanjay Jain,63,Support,197783.29
8325,Kriti Kamble,22,Finance,72998.88
8326,Akanksha Desai,39,Marketing,95411.87
8327,Vaidehi Khatri,34,HR,196571.12
8328,Tara Jain,63,Marketing,110951.35
8329,Kavish Sharma,49,Engineering,166354.76
8330,Kriti Sharma,24,HR,193915.57
8331,Akanksha Patel,20,Marketing,180336.93
8332,Rohit Kamble,32,Marketing,194867.2
8333,Sanjay Paraswar,18,Support,25975.21
8334,Agnijeet Jain,33,Sales,39547.87
8335,Agnijeet Raina,34,Support,156668.52
8336,Sanjay Desai,33,Marketing,117887.42
8337,Sanjay Jain,32,Marketing,22769.07
8338,Rohit Kamble,18,Finance,120549.6
8339,Akanksha Raina,58,Support,108882.55
8340,Amit Paraswar,59,Finance,24748.74
8341,Kriti Kamble,29,Marketing,166045.49
8342,Agnijeet Jain,39,Support,38611.14
8343,Rina Sharma,33,Engineering,157571.29
8344,Agnijeet Paraswar,28,Sales,178504.68
8345,Rina Desai,57,Marketing,52690.63
8346,Amit Sharma,29,Sales,166169.13
8347,Tara Khatri,50,Finance,198408.56
8348,Kavish Khatri,20,Finance,75004.92
8349,Kriti Khatri,25,Support,190285.21
8350,Agnijeet Paraswar,26,HR,125545.43
8351,Kriti Sharma,37,Engineering,86086.56
8352,Rohit Sharma,18,Marketing,20739.83
8353,Kavish Paraswar,58,Support,73217.38
8354,Tara Raina,55,Support,104378.3
8355,Tara Jain,25,Finance,48853.0
8356,Agnijeet Paraswar,56,Engineering,184111.3
8357,Amit Jain,62,Engineering,20248.28
8358,Rohit Kamble,35,HR,91211.01
8359,Vaidehi Jain,41,Finance,33869.83
8360,Kriti Jain,24,Marketing,146337.07
8361,Sanjay Jain,54,Support,84668.91
8362,Rina Paraswar,63,HR,134130.25
8363,Amit Jain,36,Marketing,146633.92
8364,Kavish Raina,60,Sales,79353.51
8365,Akanksha Patel,56,HR,116319.01
8366,Rohit Sharma,57,Sales,134709.03
8367,Kavish Kamble,50,HR,43180.7
8368,Vaidehi Patel,36,Support,72452.92
8369,Kriti Patel,51,Support,113514.32
8370,Agnijeet Khatri,21,Finance,21247.04
8371,Kavish Patel,26,Marketing,133255.55
8372,Rina Jain,19,Engineering,54069.93
8373,Agnijeet Khatri,40,HR,63600.68
8374,Amit Sharma,51,Sales,51307.46
8375,Sanjay Raina,40,Marketing,81695.56
8376,Akanksha Jain,24,Support,76096.41
8377,Rina Kamble,28,Engineering,160809.69
8378,Kriti Patel,42,Finance,73688.02
8379,Tara Raina,45,Support,177333.3
8380,Kavish Raina,21,Sales,106612.9
8381,Rina Jain,50,Support,129916.94
8382,Akanksha Desai,58,Marketing,25936.46
8383,Agnijeet Desai,25,Finance,38226.92
8384,Amit Khatri,56,Support,40496.81
8385,Kavish Desai,60,Engineering,47680.83
8386,Agnijeet Khatri,26,Marketing,37489.42
8387,Kriti Kamble,59,Marketing,187674.67
8388,Akanksha Desai,57,Engineering,150497.67
8389,Tara Paraswar,54,Finance,29054.17
8390,Agnijeet Sharma,55,Sales,196185.11
8391,Kriti Jain,28,HR,167920.16
8392,Kriti Sharma,28,HR,77096.43
8393,Agnijeet Jain,60,Support,182075.87
8394,Tara Desai,43,Marketing,46526.82
8395,Agnijeet Sharma,48,Support,95700.9
8396,Agnijeet Kamble,22,Engineering,85344.1
8397,Kavish Khatri,53,Support,23097.27
8398,Akanksha Raina,65,Support,99423.25
8399,Akanksha Jain,25,Finance,158045.54
8400,Agnijeet Sharma,25,HR,95593.58
8401,Kriti Jain,49,Support,50376.12
8402,Agnijeet Sharma,22,Sales,72115.88
8403,Amit Raina,18,Finance,61725.9
8404,Tara Kamble,20,Engineering,112215.29
8405,Vaidehi Raina,26,Support,119306.42
8406,Amit Khatri,42,Finance,57907.12
8407,Vaidehi Desai,59,Finance,142038.75
8408,Rina Desai,31,Engineering,49027.58
8409,Vaidehi Jain,49,Support,142873.01
8410,Kriti Sharma,64,HR,35044.76
8411,Vaidehi Sharma,24,Finance,111888.73
8412,Kriti Raina,33,HR,49969.54
8413,Tara Kamble,22,Support,23852.29
8414,Kavish Sharma,30,Sales,113244.45
8415,Amit Patel,21,HR,107170.13
8416,Kavish Paraswar,54,Engineering,108522.87
8417,Kriti Sharma,59,Sales,194617.08
8418,Amit Raina,43,HR,132357.15
8419,Agnijeet Kamble,48,Marketing,156102.86
8420,Vaidehi Raina,37,Support,154800.75
8421,Vaidehi Paraswar,39,Finance,83854.07
8422,Akanksha Paraswar,38,Marketing,185663.28
8423,Akanksha Desai,44,Finance,107381.33
8424,Rina Jain,32,Support,152160.91
8425,Tara Paraswar,52,Sales,71255.33
8426,Amit Kamble,58,Engineering,184567.34
8427,Vaidehi Patel,50,Finance,52699.9
8428,Kriti Jain,64,Engineering,122326.43
8429,Amit Kamble,22,Support,129980.06
8430,Vaidehi Kamble,46,HR,123207.29
8431,Rina Raina,27,Sales,101234.45
8432,Kriti Desai,43,Support,186474.9
8433,Rina Raina,27,Finance,35641.6
8434,Rina Desai,33,Finance,173642.9
8435,Vaidehi Jain,49,Engineering,41116.05
8436,Kriti Khatri,40,Engineering,185736.72
8437,Rina Paraswar,56,Finance,191658.04
8438,Amit Jain,38,HR,134083.61
8439,Amit Desai,26,Finance,79197.8
8440,Vaidehi Paraswar,24,Finance,160222.28
8441,Rina Desai,52,HR,134165.36
8442,Sanjay Jain,54,HR,94296.11
8443,Rohit Desai,63,HR,111252.92
8444,Rohit Sharma,54,Marketing,21356.68
8445,Kavish Sharma,30,Support,190362.41
8446,Sanjay Patel,46,Support,56334.57
8447,Kriti Patel,47,Marketing,80795.33
8448,Kavish Kamble,46,Support,123048.07
8449,Tara Raina,54,Finance,140972.55
8450,Amit Jain,51,Finance,83118.06
8451,Tara Raina,45,Finance,74204.68
8452,Rina Desai,18,HR,131887.39
8453,Akanksha Paraswar,22,Engineering,41699.0
8454,Vaidehi Raina,50,HR,113547.16
8455,Vaidehi Sharma,44,Finance,78700.32
8456,Tara Khatri,48,Engineering,138928.25
8457,Kriti Sharma,36,HR,50235.87
8458,Sanjay Paraswar,45,Finance,103512.47
8459,Sanjay Patel,23,Engineering,197192.56
8460,Amit Raina,56,Engineering,105928.32
8461,Rina Raina,37,Sales,130525.42
8462,Kriti Patel,51,HR,123715.0
8463,Agnijeet Jain,31,HR,166132.78
8464,Sanjay Sharma,26,Finance,61781.28
8465,Vaidehi Sharma,44,Support,20399.51
8466,Agnijeet Patel,43,Marketing,109208.66
8467,Rohit Khatri,48,Finance,73797.13
8468,Rohit Jain,20,Sales,91584.16
8469,Tara Raina,27,Marketing,113347.17
8470,Rohit Khatri,61,Engineering,50848.22
8471,Kavish Kamble,48,Support,93456.37
8472,Sanjay Desai,47,Sales,115427.03
8473,Sanjay Raina,41,Sales,120846.66
8474,Rohit Raina,65,Marketing,147717.1
8475,Tara Sharma,18,Finance,20000.5
8476,Amit Paraswar,39,Support,48580.0
8477,Rohit Raina,28,Sales,194939.16
8478,Tara Desai,41,Engineering,106113.25
8479,Sanjay Patel,56,Finance,92667.25
8480,Tara Jain,26,HR,92375.91
8481,Rohit Jain,24,Sales,70275.88
8482,Amit Khatri,46,Support,85254.56
8483,Rohit Raina,39,Marketing,65675.31
8484,Kavish Patel,52,Finance,80588.47
8485,Tara Raina,34,Engineering,70792.62
8486,Kavish Paraswar,33,Sales,35477.57
8487,Rohit Kamble,61,Engineering,115674.53
8488,Amit Sharma,63,Engineering,52754.59
8489,Kriti Khatri,29,Marketing,131384.81
8490,Amit Desai,56,HR,106355.28
8491,Tara Paraswar,42,Support,171598.95
8492,Amit Sharma,35,Sales,71470.1
8493,Vaidehi Jain,25,Support,177829.29
8494,Amit Desai,36,HR,138257.69
8495,Rina Raina,41,Engineering,148409.34
8496,Amit Jain,51,Engineering,171465.88
8497,Kriti Kamble,23,Finance,34593.54
8498,Agnijeet Desai,37,Engineering,152095.55
8499,Vaidehi Patel,63,Support,159998.57
8500,Kriti Raina,35,Support,180995.11
8501,Kriti Kamble,21,Engineering,148456.39
8502,Agnijeet Sharma,24,Finance,172603.89
8503,Sanjay Desai,41,Marketing,49872.56
8504,Vaidehi Jain,26,Marketing,160598.39
8505,Vaidehi Sharma,34,Sales,117849.28
8506,Akanksha Paraswar,61,Finance,173533.5
8507,Amit Jain,46,Finance,157472.25
8508,Vaidehi Paraswar,45,Support,32404.03
8509,Kriti Sharma,25,Marketing,167233.08
8510,Rina Kamble,26,Engineering,104569.36
8511,Agnijeet Desai,61,Support,153047.25
8512,Kriti Khatri,63,HR,93978.03
8513,Kavish Sharma,28,Engineering,182481.16
8514,Kavish Raina,19,HR,91356.4
8515,Rina Jain,19,Support,180337.57
8516,Tara Jain,49,Engineering,64237.74
8517,Rina Desai,19,Sales,123732.11
8518,Vaidehi Khatri,40,Finance,118604.01
8519,Vaidehi Sharma,40,Engineering,180010.87
8520,Kavish Paraswar,45,Engineering,48280.16
8521,Kriti Khatri,41,Finance,94419.38
8522,Amit Raina,31,Support,54526.7
8523,Rina Sharma,50,Finance,58194.81
8524,Rina Desai,50,Support,199933.38
8525,Amit Paraswar,56,HR,131817.18
8526,Agnijeet Raina,18,Marketing,180865.79
8527,Kriti Jain,33,Marketing,25773.05
8528,Amit Paraswar,55,Finance,132073.7
8529,Vaidehi Khatri,59,Marketing,66490.71
8530,Kavish Raina,19,Engineering,133327.09
8531,Kriti Kamble,61,HR,122630.33
8532,Akanksha Jain,63,Marketing,58177.14
8533,Rohit Jain,52,Finance,77702.07
8534,Akanksha Raina,31,Marketing,162405.15
8535,Amit Patel,64,Engineering,114179.54
8536,Kriti Jain,62,HR,53737.33
8537,Akanksha Desai,52,Support,30450.47
8538,Akanksha Desai,63,HR,45839.72
8539,Rina Paraswar,54,Sales,25072.19
8540,Rina Kamble,37,Marketing,191223.59
8541,Tara Jain,65,Sales,167618.69
8542,Sanjay Patel,50,Support,40194.03
8543,Sanjay Patel,59,Marketing,52838.57
8544,Kriti Desai,57,Finance,124154.35
8545,Sanjay Patel,35,Support,155089.07
8546,Amit Raina,20,Support,76653.03
8547,Rina Jain,49,Finance,183868.8
8548,Rina Sharma,28,HR,20257.07
8549,Amit Patel,24,Marketing,67779.74
8550,Tara Khatri,23,Support,106709.57
8551,Amit Desai,57,HR,20648.95
8552,Rina Kamble,30,HR,190469.88
8553,Sanjay Kamble,53,Marketing,137000.19
8554,Rina Sharma,19,Sales,86474.25
8555,Vaidehi Kamble,41,HR,180799.24
8556,Vaidehi Desai,36,Finance,146002.61
8557,Sanjay Paraswar,31,Sales,148334.27
8558,Sanjay Raina,25,Finance,110020.25
8559,Vaidehi Khatri,23,Marketing,114294.47
8560,Amit Khatri,57,Marketing,60269.82
8561,Vaidehi Kamble,20,Support,33203.77
8562,Kriti Paraswar,46,Support,169437.55
8563,Agnijeet Sharma,28,HR,100833.06
8564,Sanjay Khatri,59,Support,186730.77
8565,Sanjay Paraswar,27,HR,49503.18
8566,Rohit Jain,60,Finance,92254.55
8567,Rohit Jain,33,Finance,180026.4
8568,Tara Patel,31,Support,161840.26
8569,Rohit Kamble,34,HR,189316.82
8570,Akanksha Khatri,25,Finance,80021.49
8571,Sanjay Desai,19,Support,37570.85
8572,Rina Patel,53,Finance,97698.62
8573,Tara Sharma,53,HR,164349.57
8574,Vaidehi Raina,18,Marketing,93205.68
8575,Kavish Desai,57,Sales,139552.16
8576,Rina Patel,21,Engineering,94647.79
8577,Vaidehi Desai,39,Marketing,53137.59
8578,Amit Khatri,62,Support,96172.68
8579,Akanksha Paraswar,64,HR,172786.12
8580,Agnijeet Patel,45,HR,97567.57
8581,Vaidehi Patel,19,Marketing,180614.56
8582,Akanksha Khatri,43,Finance,158966.43
8583,Rohit Khatri,57,HR,121063.32
8584,Sanjay Sharma,56,Finance,37340.6
8585,Amit Paraswar,46,Engineering,55341.28
8586,Agnijeet Kamble,47,HR,108757.53
8587,Tara Raina,33,Support,144353.5
8588,Agnijeet Raina,28,Support,81701.58
8589,Akanksha Sharma,47,Finance,39451.45
8590,Kriti Patel,53,Engineering,36831.61
8591,Tara Desai,65,Sales,64704.98
8592,Rohit Jain,23,Engineering,45219.98
8593,Tara Sharma,33,Sales,171783.96
8594,Rina Desai,39,Support,104933.97
8595,Agnijeet Kamble,27,HR,32916.55
8596,Amit Desai,58,Sales,73383.89
8597,Agnijeet Kamble,55,HR,144683.32
8598,Amit Paraswar,27,Support,88130.5
8599,Sanjay Kamble,62,Sales,125444.78
8600,Rohit Paraswar,39,Sales,91912.33
8601,Vaidehi Sharma,53,HR,120973.98
8602,Akanksha Sharma,28,HR,42036.07
8603,Rina Paraswar,21,Engineering,175048.22
8604,Rohit Raina,39,Marketing,92277.0
8605,Tara Paraswar,48,Support,187516.67
8606,Kavish Paraswar,55,Engineering,95324.24
8607,Rina Jain,58,Support,175063.47
8608,Kriti Paraswar,62,Engineering,56221.73
8609,Vaidehi Raina,30,Support,197511.55
8610,Tara Khatri,63,Engineering,173925.46
8611,Sanjay Jain,50,Engineering,30002.4
8612,Kriti Patel,21,Marketing,99688.03
8613,Amit Desai,41,HR,38014.19
8614,Tara Khatri,60,Sales,160306.94
8615,Rohit Kamble,45,Marketing,130400.47
8616,Rina Jain,48,HR,96146.74
8617,Tara Patel,28,Support,22279.52
8618,Vaidehi Jain,28,Engineering,124650.08
8619,Agnijeet Sharma,29,Finance,33725.19
8620,Tara Paraswar,40,Support,182575.51
8621,Tara Sharma,36,Engineering,34081.23
8622,Kriti Khatri,43,HR,24311.42
8623,Vaidehi Sharma,39,Finance,102110.51
8624,Akanksha Kamble,26,Sales,30247.58
8625,Rohit Jain,62,Marketing,69095.27
8626,Rohit Sharma,62,Finance,168447.45
8627,Akanksha Paraswar,19,Marketing,47992.63
8628,Kriti Desai,21,Engineering,30452.61
8629,Kavish Sharma,32,Engineering,186117.49
8630,Vaidehi Kamble,59,Sales,118240.79
8631,Rina Sharma,24,Sales,98625.82
8632,Sanjay Desai,57,Marketing,20605.87
8633,Amit Sharma,59,Finance,193216.67
8634,Kavish Paraswar,55,Marketing,42927.26
8635,Rohit Raina,35,Engineering,21003.31
8636,Rohit Sharma,28,HR,160823.88
8637,Kriti Khatri,45,Marketing,156495.68
8638,Rohit Kamble,37,Engineering,59175.0
8639,Sanjay Sharma,52,HR,121375.64
8640,Kriti Sharma,56,HR,105794.07
8641,Vaidehi Khatri,54,Marketing,178239.12
8642,Tara Paraswar,19,Finance,21612.42
8643,Sanjay Khatri,55,Engineering,186726.27
8644,Sanjay Desai,19,Marketing,91213.1
8645,Tara Paraswar,24,Sales,129602.24
8646,Kavish Paraswar,57,Finance,139670.02
8647,Rohit Khatri,47,Engineering,91639.21
8648,Rina Raina,51,Finance,35714.61
8649,Sanjay Raina,41,Sales,69409.06
8650,Kriti Patel,27,Engineering,115970.21
8651,Akanksha Patel,35,Engineering,101723.74
8652,Agnijeet Khatri,18,Support,166023.73
8653,Amit Sharma,34,HR,168468.31
8654,Agnijeet Raina,43,Engineering,188092.12
8655,Rohit Sharma,55,Sales,52089.83
8656,Kavish Raina,64,Support,106885.46
8657,Vaidehi Desai,25,Support,97048.18
8658,Rina Desai,18,Engineering,42405.86
8659,Kavish Khatri,44,Finance,26626.26
8660,Sanjay Kamble,27,Engineering,124878.37
8661,Sanjay Desai,49,Sales,120344.15
8662,Rohit Khatri,46,HR,48556.26
8663,Sanjay Sharma,30,HR,156413.11
8664,Tara Sharma,26,Engineering,46445.25
8665,Kriti Paraswar,34,Finance,127405.74
8666,Akanksha Paraswar,43,Finance,142469.66
8667,Vaidehi Desai,49,Engineering,68078.09
8668,Rina Patel,33,Finance,140166.82
8669,Amit Patel,55,Engineering,159924.49
8670,Tara Jain,46,Finance,160846.92
8671,Agnijeet Khatri,37,HR,95807.83
8672,Amit Desai,65,Sales,99824.23
8673,Rina Kamble,61,Marketing,180512.18
8674,Kavish Patel,25,Support,43981.3
8675,Rina Paraswar,24,Marketing,104415.63
8676,Kavish Jain,20,Marketing,94360.72
8677,Kavish Khatri,30,Engineering,146031.63
8678,Amit Paraswar,61,Sales,64605.13
8679,Tara Jain,24,HR,26542.77
8680,Rohit Paraswar,54,Sales,143618.28
8681,Rina Patel,43,Finance,172016.07
8682,Amit Jain,53,Marketing,114007.84
8683,Vaidehi Desai,21,Finance,76545.23
8684,Kavish Desai,61,Sales,124928.13
8685,Tara Raina,33,Engineering,77666.21
8686,Kavish Kamble,34,Support,197108.75
8687,Akanksha Desai,22,Engineering,31139.88
8688,Tara Khatri,37,Support,133598.65
8689,Tara Patel,36,Support,60614.35
8690,Rina Khatri,53,Support,168086.78
8691,Akanksha Jain,54,Support,77853.35
8692,Agnijeet Jain,29,Finance,118372.51
8693,Vaidehi Jain,58,HR,114109.34
8694,Rohit Raina,28,Engineering,63304.53
8695,Sanjay Raina,46,Finance,98736.21
8696,Akanksha Desai,25,HR,64544.83
8697,Kriti Khatri,53,HR,88746.59
8698,Vaidehi Desai,24,Finance,96630.57
8699,Akanksha Khatri,22,Marketing,81273.1
8700,Vaidehi Kamble,48,Sales,108336.56
8701,Agnijeet Jain,19,Engineering,97376.8
8702,Amit Paraswar,34,Finance,144125.34
8703,Amit Jain,41,HR,181322.8
8704,Tara Kamble,51,Finance,55704.94
8705,Vaidehi Jain,53,Engineering,26455.26
8706,Kriti Paraswar,39,Marketing,166863.41
8707,Sanjay Patel,38,Finance,103508.11
8708,Sanjay Patel,24,Marketing,99098.54
8709,Kriti Raina,43,HR,76651.42
8710,Kavish Patel,40,Marketing,111971.95
8711,Agnijeet Jain,55,HR,120183.14
8712,Rina Patel,37,HR,70458.41
8713,Akanksha Patel,22,Finance,87544.49
8714,Vaidehi Sharma,56,Sales,124801.41
8715,Agnijeet Raina,59,Engineering,183955.18
8716,Agnijeet Sharma,18,Sales,114598.17
8717,Kavish Jain,47,Support,59377.86
8718,Kavish Desai,49,Engineering,128847.8
8719,Tara Raina,21,Sales,151010.19
8720,Agnijeet Patel,46,HR,175522.29
8721,Akanksha Sharma,50,Sales,57619.92
8722,Agnijeet Patel,33,Support,40976.55
8723,Vaidehi Desai,65,Sales,176137.96
8724,Agnijeet Patel,20,HR,146157.48
8725,Rohit Desai,22,Sales,193622.89
8726,Rina Kamble,56,Marketing,196157.47
8727,Rohit Patel,38,Engineering,86360.57
8728,Kriti Sharma,39,Engineering,178533.65
8729,Rina Sharma,63,Sales,127812.56
8730,Rina Paraswar,49,Sales,66847.56
8731,Sanjay Sharma,25,Support,25718.37
8732,Rohit Patel,31,HR,120862.5
8733,Agnijeet Jain,44,HR,189304.75
8734,Akanksha Desai,57,Engineering,199274.15
8735,Tara Kamble,28,Finance,167281.0
8736,Rohit Sharma,57,Sales,62394.49
8737,Amit Desai,63,Support,185114.91
8738,Rohit Raina,31,Sales,186765.39
8739,Sanjay Khatri,46,Marketing,134725.06
8740,Sanjay Desai,40,Sales,139076.76
8741,Tara Kamble,62,Marketing,93372.64
8742,Rohit Sharma,37,HR,142378.36
8743,Akanksha Sharma,22,Engineering,110687.9
8744,Rohit Jain,48,Finance,162173.22
8745,Tara Desai,37,Support,165225.92
8746,Amit Raina,24,Finance,65287.21
8747,Tara Khatri,30,Finance,34566.49
8748,Agnijeet Desai,49,HR,67610.88
8749,Kavish Desai,48,Support,156383.19
8750,Vaidehi Jain,19,Finance,178167.01
8751,Tara Desai,27,Engineering,98715.34
8752,Sanjay Sharma,34,Sales,101799.06
8753,Sanjay Patel,60,Support,100770.55
8754,Akanksha Patel,56,Finance,54562.57
8755,Kriti Raina,23,Finance,191658.49
8756,Agnijeet Jain,59,Sales,36594.63
8757,Amit Desai,51,Engineering,196873.09
8758,Kavish Raina,18,Marketing,39838.17
8759,Rohit Jain,27,Engineering,45020.28
8760,Rohit Sharma,18,Engineering,181188.56
8761,Kavish Desai,59,HR,43548.78
8762,Tara Jain,65,Support,100625.53
8763,Amit Jain,37,Engineering,22313.05
8764,Kriti Raina,58,Engineering,21180.03
8765,Kriti Patel,62,Support,144984.49
8766,Sanjay Sharma,57,Engineering,110579.93
8767,Amit Raina,59,HR,112409.32
8768,Tara Raina,61,Sales,50408.66
8769,Amit Raina,58,Engineering,32345.86
8770,Amit Khatri,43,Support,132564.78
8771,Rina Jain,33,HR,129285.6
8772,Vaidehi Patel,44,Sales,77478.99
8773,Amit Paraswar,61,Support,79889.85
8774,Vaidehi Raina,35,Support,78704.94
8775,Kriti Desai,65,Sales,120227.78
8776,Sanjay Kamble,51,Finance,113873.61
8777,Kriti Kamble,51,Marketing,156380.9
8778,Rohit Kamble,34,Support,172959.81
8779,Tara Khatri,54,Engineering,44295.03
8780,Rina Desai,58,Engineering,152294.84
8781,Kavish Jain,28,Finance,92948.2
8782,Rohit Khatri,59,Marketing,71156.91
8783,Rina Paraswar,30,Marketing,75521.07
8784,Akanksha Sharma,52,Engineering,104509.55
8785,Agnijeet Desai,19,HR,20739.76
8786,Kriti Desai,40,Engineering,135996.65
8787,Kavish Sharma,34,Support,155823.19
8788,Tara Kamble,55,Sales,27714.2
8789,Vaidehi Jain,62,Support,157254.38
8790,Kavish Khatri,38,Finance,46493.49
8791,Amit Jain,27,Finance,143779.54
8792,Rina Patel,48,Engineering,34245.52
8793,Tara Sharma,22,Sales,155279.53
8794,Rina Raina,52,Support,170189.67
8795,Akanksha Raina,20,Support,175006.25
8796,Tara Khatri,56,Marketing,195658.64
8797,Kavish Kamble,57,HR,58841.17
8798,Tara Khatri,58,HR,58048.01
8799,Sanjay Raina,65,Support,148048.55
8800,Rina Paraswar,36,Marketing,82060.96
8801,Rohit Sharma,56,HR,98260.06
8802,Agnijeet Paraswar,60,Finance,98925.48
8803,Kavish Khatri,43,Support,181357.94
8804,Kriti Raina,65,HR,73441.24
8805,Sanjay Jain,58,Support,43499.01
8806,Amit Patel,63,Marketing,163836.13
8807,Kavish Desai,62,Engineering,44553.15
8808,Tara Kamble,51,HR,135693.3
8809,Tara Sharma,41,Sales,72804.79
8810,Vaidehi Khatri,52,Marketing,194774.69
8811,Sanjay Khatri,21,HR,31432.34
8812,Kavish Khatri,50,Sales,34875.27
8813,Tara Khatri,56,HR,51220.93
8814,Rina Jain,32,Engineering,154577.36
8815,Akanksha Raina,51,Engineering,24109.1
8816,Kriti Sharma,35,Marketing,152938.43
8817,Kriti Jain,32,HR,34192.68
8818,Rohit Sharma,62,Support,158862.96
8819,Tara Khatri,31,Sales,167113.8
8820,Rina Paraswar,28,HR,31406.56
8821,Akanksha Patel,40,HR,180483.0
8822,Kavish Paraswar,28,Marketing,101233.96
8823,Sanjay Desai,43,Marketing,178226.71
8824,Agnijeet Patel,18,Engineering,178239.97
8825,Sanjay Jain,55,Finance,177756.3
8826,Akanksha Khatri,21,Support,90266.83
8827,Kriti Desai,53,Support,141645.61
8828,Agnijeet Sharma,41,HR,159876.28
8829,Kriti Jain,21,Support,156015.58
8830,Agnijeet Sharma,41,Finance,93430.6
8831,Rina Paraswar,24,HR,112599.72
8832,Sanjay Desai,64,Sales,169152.24
8833,Rina Kamble,60,Support,26920.63
8834,Kriti Jain,60,Engineering,186696.54
8835,Rina Sharma,18,Support,165921.45
8836,Agnijeet Kamble,60,Support,57462.86
8837,Kriti Paraswar,23,Finance,106779.67
8838,Amit Patel,50,Sales,193734.71
8839,Kriti Raina,43,HR,174962.63
8840,Rohit Raina,48,HR,181395.0
8841,Agnijeet Desai,23,Sales,175788.08
8842,Sanjay Raina,60,Engineering,103367.95
8843,Tara Paraswar,44,Finance,198097.42
8844,Vaidehi Paraswar,41,Support,138992.84
8845,Agnijeet Patel,45,Sales,74564.86
8846,Vaidehi Patel,35,Engineering,159090.97
8847,Kriti Raina,36,Finance,83093.87
8848,Kavish Sharma,33,Marketing,100426.72
8849,Agnijeet Patel,59,HR,132662.51
8850,Sanjay Sharma,43,Marketing,59073.69
8851,Rina Sharma,58,Finance,80782.68
8852,Kavish Paraswar,54,Sales,84730.01
8853,Rohit Sharma,56,Sales,134902.28
8854,Vaidehi Sharma,23,Marketing,80980.44
8855,Sanjay Paraswar,48,Finance,57508.5
8856,Vaidehi Raina,61,Finance,174754.23
8857,Rohit Desai,47,Sales,166223.87
8858,Sanjay Jain,64,Sales,65249.92
8859,Amit Patel,35,Support,52302.53
8860,Vaidehi Raina,33,HR,148096.03
8861,Agnijeet Kamble,38,HR,25997.21
8862,Agnijeet Kamble,61,Support,173998.21
8863,Tara Khatri,28,Finance,58419.04
8864,Kavish Sharma,53,HR,37946.99
8865,Kavish Jain,51,Support,196568.14
8866,Rina Desai,36,HR,24948.76
8867,Akanksha Sharma,52,Marketing,90746.98
8868,Tara Raina,42,HR,80296.48
8869,Vaidehi Patel,23,Finance,53465.75
8870,Agnijeet Kamble,57,HR,151676.62
8871,Sanjay Kamble,64,Sales,165321.48
8872,Vaidehi Patel,48,Support,100872.52
8873,Vaidehi Sharma,44,HR,160642.02
8874,Kavish Kamble,51,HR,134896.62
8875,Rina Patel,28,Support,142491.89
8876,Kriti Desai,30,Marketing,58354.77
8877,Rina Jain,57,Engineering,141479.22
8878,Kriti Khatri,42,Finance,49269.04
8879,Amit Patel,28,HR,128669.3
8880,Vaidehi Khatri,62,Marketing,173203.22
8881,Vaidehi Paraswar,24,Support,133795.4
8882,Rina Paraswar,35,Support,44727.37
8883,Akanksha Desai,56,Sales,113923.86
8884,Vaidehi Raina,53,Engineering,111454.38
8885,Rina Patel,39,Engineering,128826.8
8886,Kavish Patel,30,Marketing,136317.76
8887,Rohit Patel,23,Engineering,129119.59
8888,Kavish Khatri,32,Marketing,81132.52
8889,Kavish Sharma,63,Engineering,109914.39
8890,Sanjay Desai,55,Sales,117552.52
8891,Rina Jain,28,Engineering,23969.89
8892,Amit Paraswar,64,Engineering,119048.5
8893,Amit Jain,25,Finance,37448.2
8894,Rina Jain,60,Engineering,163176.5
8895,Rina Kamble,38,HR,193605.63
